Category,Outbreak,Location,Lat,Long,Date,Cases,Fatalities,Impact Scale,Source Citation,Source
Other,Meningitis,Burkina Faso,12.238333,-1.561593,1/2010,5118,718,Epd,"Africa Speaks ""Meningitis kills 718 in Burkina Faso"" April 23 2010.",http://www.afrikaspeaks.com/news.php?pArchive&catInternational&titleMeningitis+kills+718+in+Burkina+Faso&curpage7
Other,Typhoid Fever,China (Hubei),30.545861,114.341921,12/2008,81,0,Epd,"Xinhua News.""Outbreak of typhoid fever under control in central China."" December 27 2008.",http://news.xinhuanet.com/english/2008-12/27/content_10565268.htm
Other,Rotavirus,Guatemala,15.783471,-90.230759,1/2010,4336,0,Epd,"Pan American Health Organization. ""Epidemiological Alert: Rotavirus Situation Update."" March 30 2010.",http://new.paho.org/hq/index.php?optioncom_content&taskview&id2678&Itemid1167
Other,Typhoid Fever,India (Haryana),29.058776,76.085601,8/2010,43,0,Epd,"India Express. ""43 typhoid cases reported from Panchkula doctors warn against eating out."" August 25 2010.",http://www.indianexpress.com/news/43-typhoid-cases-reported-from-Panchkula--doctors-warn-against-eating-out/673785
Other,Streptococcus suis,Russia (Moscow),55.755786,37.617633,4/2010,930,0,Epd,"Herriman Robert. ""Disease outbreaks for the week of April 25 2010 ."" examiner.com April 25 2010.",http://www.examiner.com/infectious-disease-in-national/disease-outbreaks-for-the-week-of-april-25-2010
Other,Chicken Pox,Russia (Ryazan),54.62466,39.738571,5/2009,2304,0,Epd,"Abhishek. ""ChickenPox - Russia."" UBAlert May 9 2009.",http://www.ubalert.com/a/4990
Other,Chicken Pox,U.S. (Florida),27.664827,-81.515754,2/2010,41,0,Epd,"Redlup Tina. ""Chickenpox outbreak in Florida."" May 12 2010.",http://vaccinenewsdaily.com/news/213007-chickenpox-outbreak-in-florida
Other,Chicken Pox,U.S. (Indiana),39.41654,-87.42075,11/2012,100,0,Epd,"""W. Indiana county tops 100 chickenpox cases."" San Francisco Chronicle November 20 2012.",http://www.sfgate.com/news/article/W-Indiana-county-tops-100-chickenpox-cases-4052864.php
Other,Typhoid Fever,Zambia (Kabwe),-14.38343,28.39294,4/2012,204,0,Epd,"AllAfrica. ""Zambia: Kabwe Typhoid Cases Hit 204."" April 16 2012.",http://allafrica.com/stories/201204161422.html
Other,Typhoid,Zimbabwe,-17.82922,31.05396,12/2011,207,0,Epd,"The Associated Press. ""Zimbabwe treats 207 typhoid cases amid heat wave."" The Seattle Times November 15 2011.",http://seattletimes.nwsource.com/html/health/2016771886_apafzimbabwetyphoid.html
Other,Typhoid,Zimbabwe (Harare),-18.47961,29.35547,1/2012-3/2012,3000,0,Epd,"Sowetan Live. ""Typhoid cases soar in Zim."" March 5 2012.",http://www.sowetanlive.co.za/news/2012/03/05/typhoid-cases-soar-in-zim
Other,Typhoid Fever,Indonesia (Jakarta),-6.21154,106.84517,12/2011,1,0,Isl,"Primanita Arientha. ""Ibu Ani Treated for Typhoid: Doctors."" Jakarta Globe December 29 2011.",http://www.thejakartaglobe.com/home/ibu-ani-treated-for-typhoid-doctors/487879
Other,Typhoid,U.S. (California),37.76922,-122.44814,4/2013,1,0,Isl,"""Typhoid Fever in Restaurant Worker"" San Francisco Department of Health May 3 2013.",http://www.sfdph.org/dph/files/newsMediadocs/2013PR/TyphoidFeverv1.pdf
Polio,Polio,Afghanistan,32.54681,64.07227,1/2012-11/2012,37,0,2nd,"Global Polio Eradication Initative. ""Case breakdown by country."" January 9 2013.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Angola,-11.236546,17.873887,2/2010,24,0,2nd,"News-Medical. ""WHO says polio outbreak in Angola must be stopped to avoid 'international consequences'."" October 4 2010.",http://www.news-medical.net/news/20101004/WHO-says-polio-outbreak-in-Angola-must-be-stopped-to-avoid-international-consequences.aspx
Polio,Polio,DR Congo,-4.310395,15.371668,8/2011,3,0,2nd,"Global Polio Eradication Initiative. ""Polio this week - As of Wednesday 16 November 2011."" November 16 2011/",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,India,20.593684,78.96288,8/2011,5,0,2nd,"Deb Roy Sumitra. ""5 children contract polio from vaccine."" the Time of India August 7 2011/",http://articles.timesofindia.indiatimes.com/2011-08-07/india/29861028_1_polio-virus-oral-polio-vaccine-vaccine-derived-polio
Polio,Polio,Nigeria,10.00243,8.99999,5/2010,3,0,2nd,"Global Polio Eradication Initiative. ""Nigeria.""",http://www.polioeradication.org/InfectedCountries/Nigeria.aspx
Polio,Polio,Russia,61.52401,105.318756,6/2010,7,0,2nd,"Radio Free Europe/Radio Liberty. ""Russia Confirms First Polio Cases In 15 Years."" June 23 2010.",http://www.rferl.org/content/Russia_Confirms_First_Polio_Cases_In_15_Years/2080022.html
Polio,sabin-like type 2 polio,Afghanistan (Kandahar),28.31405,65.2478,12/2012,2,0,Clst,"Wasif Sehrish. ""New Polio Strain from Pakistan Hits Afghanistan."" The Express Tribune. December 2 2012.",http://tribune.com.pk/story/473980/new-polio-strain-from-pakistan-hits-afghanistan/
Polio,Polio,Angola,-13.41099,16.78711,1/2011-12/2011,5,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Central African Republic,7.1336,20.99487,1/2011-12/2011,4,0,Clst,"Global Polio Eradication Initiative. ""Polio this week - As of Thursday 18 January 2012."" January 18 2012.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Chad,12.55456,16.61133,1/2012-11/2012,5,0,Clst,"""Global update: Polio Eradication Initiative."" Global Polio Eradication Initiative November 20 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Chad,15.45417,18.73221,08/2011,15,0,Clst,"World Health Organization  ""Polio in Angola  high risk of international spread"" July 19 2010.",http://apps.who.int/immunization_monitoring/en/diseases/poliomyelitis/afpextract.cfm
Polio,Polio,China,37.85751,80.33203,08/2011,4,0,Clst,"World Health Organization. ""Wild poliovirus confirmed in China."" September 1 2011.",http://www.who.int/csr/don/2011_09_01/en/index.html
Polio,Polio,China,35.38905,85.60547,09/2011,9,0,Clst,"Reuter. ""WHO reports polio outbreak in China warns of spread."" September 20 2011.",http://www.reuters.com/article/2011/09/20/us-polio-china-idUSTRE78J48320110920
Polio,Polio (cVDPV2),DR Congo (Katanga),-4.12389,24.73992,1/2012-4/2012,17,0,Clst,"""Global update: Polio Eradication Initiative."" Global Polio Eradication Initiative November 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Guinea,10.27709,-10.41504,1/2011-12/2011,3,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,India(Uttar Pradesh),27.570589,80.098187,10/2008,32,0,Clst,"Adiga Aravind. ""What's Behind India's Outbreak of Polio Paranoia."" Time September 28 2006.",http://www.time.com/time/health/article/08599154047700.html
Polio,Polio,Israel,31.24757,34.86119,8/2013,7,0,Clst,"Even Dan. ""Health Ministry mulls using live vaccine to combat spread of polio in Israel."" Haaretz. July 31 2013. (Note: The 7 cases are evidence of infection but not of disease.)",http://www.haaretz.com/news/national/.premium-1.538857
Polio,Polio,Kenya,-0.023559,37.01231,5/2009,13,0,Clst,"Kaiser Daily Global Health Policy Report. ""Kenyan Health Officials Confirm 13 New Polio Cases."" Kaiser Family Foundation May 21 2009.",http://globalhealth.kff.org/Daily-Reports/2009/May/21/52109-Polio.aspx
Polio,Polio,Kenya,-0.02356,37.90619,09/2011,3,0,Clst,"Alert Net. ""KENYA: Thousands of children to be immunized amid polio outbreak."" September 19 2011.",http://www.trust.org/alertnet/news/kenya-thousands-of-children-to-be-immunized-amid-polio-outbreak
Polio,Polio,Kenya,0.05426,40.30837,5/2013-7/2013,14,0,Clst,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Mali,19.14517,-1.05469,1/2011-12/2011,7,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Niger,18.22935,10.45898,1/2011-12/2011,5,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (FCT),8.85568,7.17903,12/2012,1,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" December 13 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (Kaduna),10.51667,7.43333,12/2012,1,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" December 13 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (Taraba),7.98688,10.9807,12/2012,1,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" December 13 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (Yobe),12.18714,11.70683,12/2012,1,0,Clst,"Global Polio Eradication Initative. ""Case breakdown by country."" December 13 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,sabin-like type 2 polio virus,Pakistan (Balochistan),28.49073,65.09578,11/2012-12/2012,11,0,Clst,"Shah Syed Ali. ""Balochistan govt suspends anti-polio campaign."" Dawn.com. December 18 2012.",http://dawn.com/2012/12/18/balochistan-govt-suspends-anti-polio-campaign/
Polio,Polio,Pakistan (Khyber),25.67849,68.50236,12/2011,2,0,Clst,"Yusufzai Ashfaq. ""Pakistani polio cases reach 163."" Central Asia Online December 6 2011.",http://centralasiaonline.com/en_GB/articles/caii/newsbriefs/2011/12/06/newsbrief-08
Polio,Polio,Senegal,15.497401,-14.452362,1/2010,18,0,Clst,"World Health Organization. ""Polio reported cases."" September 23 2011.",http://apps.who.int/immunization_monitoring/en/globalsummary/timeseries/tsincidencepol.htm
Polio,Polio,Tajikistan,38.861034,71.276093,4/2010,430,19,Epd,"World Health Organization. ""Polio in Tajikistan  Update."" July 23 2010.",http://www.who.int/csr/don/2010_07_23/en/index.html
Polio,Polio,Republic of Congo,-0.228021,15.827659,11/2010,120,58,Epd,"World Health Organization. ""Polio in Congo."" November 4 2010.",http://www.who.int/csr/don/2010_11_04a/en/index.html
Polio,Polio,Republic of Congo,-0.228021,15.827659,11/2010,184,85,Epd,"World Health Organization. ""Polio in Congo - update."" November 9 2010.",http://www.who.int/csr/don/2010_11_09/en/index.html
Polio,Polio,Afghanistan,33.65121,64.07227,1/2013-12/2013,12,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Afghanistan,33.4131,68.09326,1/2010-12/2010,25,0,Epd,"CDC. ""Progress Toward Poliomyelitis Eradication  Afghanistan and Pakistan January 2011August 2012."" Morbidity and Mortality Weekly Report.October 5 2012.",http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6139a4.htm?s_cidmm6139a4_e
Polio,Polio,Afghanistan,33.4131,68.09326,1/2011-12/2011,80,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" July 2012.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Cameroon,4.85015,12.7002,10/2013-12/2013,4,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Cote d'Ivoire,7.44962,-5.71289,1/2011-12/2011,36,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,DR Congo,-4.038333,21.758664,11/2010,63,0,Epd,"StarAfrica. ""Congo Dem Republic: DR Congo reports 63 cases of polio."" Portal to Africa November 25 2010.",http://www.energypublisher.com/article.asp?id44070
Polio,Polio,DR Congo,-3.25021,24.47754,1/2011-12/2011,93,0,Epd,"""Global update: Polio Eradication Initiative."" Global Polio Eradication Initiative August 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Ethiopia,6.66123,43.79085,1/2013-10/2013,6,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,India (Maharashtra),19.75148,75.71389,6/2013-8/2013,4,0,Epd,"The Hindu. ""WHO investigating Maharashtras polio case."" June 8 2013.",http://www.thehindu.com/news/national/who-investigating-maharashtras-polio-case/article4792320.ece
Polio,Polio,Nigeria,10.51667,7.43333,1/2012-12/2012,121,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" January 9 2013.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria,9.34067,8.25348,01/2011-12/2011,62,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" July 2012.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria,12.12052,13.17403,1/2013-12/2013,51,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (Kano),12,8.51667,10/2012-12/2012,3,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" October 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Nigeria (Karaba),7.98688,10.9807,9/2012,1,0,Epd,"Terkula Igidi. ""Polio Resrufaces in Taraba Five Years After."" Daily Trust. September 11 2012.",http://allafrica.com/stories/201209110805.html
Polio,Polio,Nigeria (Katsina),12.99302,7.60616,12/2012,34,0,Epd,"Global Polio Eradication Initative. ""Case breakdown by country."" November 27 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Pakistan,28.61346,63.7207,1/2013-12/2013,85,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Pakistan,27.09825,66.18164,1/2010-12/2010,144,0,Epd,"CDC. ""Progress Toward Poliomyelitis Eradication  Afghanistan and Pakistan January 2011August 2012."" Morbidity and Mortality Weekly Report.October 5 2012.",http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6139a4.htm?s_cidmm6139a4_e
Polio,Polio,Pakistan,27.09825,66.18164,1/2011-12/2011,198,0,Epd,"Medical Xpress ""Polio virus found in Egypt linked to Pakistan"" January 21 2013.",http://medicalxpress.com/news/2013-01-polio-virus-egypt-linked-pakistan.html
Polio,Polio,Pakistan,28.53627,67.23633,1/2012-12/2012,58,0,Epd,"""Global update: Polio Eradication Initiative."" Global Polio Eradication Initiative January 9 2013.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Pakistan (Balochistan),28.49073,65.09578,1/2011-12/2011,73,0,Epd,"Shah Syed Ali. ""Balochistan govt suspends anti-polio campaign."" Dawn.com. December 18 2012.",http://dawn.com/2012/12/18/balochistan-govt-suspends-anti-polio-campaign/
Polio,Polio,Somalia,2.03333,45.35,5/2013-11/2013,183,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Syria,35.33333,40.15,10/2013-11/2013,17,0,Epd,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,India (Bengal),22.98676,87.85498,3/2012,1,0,Isl,"Sinha Kounteya. ""Year's first case of vaccine-derived polio reported in Bengal."" The Times of India March 19 2012.",http://articles.timesofindia.indiatimes.com/2012-03-19/india/31209820_1_oral-polio-polio-vaccine-polio-virus
Polio,Polio,Myanmar,21.913965,95.956223,2/2011,1,0,Isl,"Reuter (Africa). ""Polio afflicts child in Myanmar vaccinations planned."" February 23. 2011.",http://af.reuters.com/article/nigeriaNews/idAFLDE71M0MI20110223
Polio,Polio,Niger,18.81272,11.51367,1/2012-12/2012,1,0,Isl,"Global Polio Eradication Initative. ""Case breakdown by country."" January 9 2013.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Polio,Polio,Niger (Tahoua),14.9,5.26667,1/2013,1,0,Isl,"World Health Organization. ""Global Alert and Response (GAR): Polio in Niger."" February 12 2013.",http://www.who.int/csr/don/2013_02_12/en/index.html
Polio,Polio,Nigeria,9.082,8.67528,08/2011,1,0,Isl,"Global Polio Eradication Initiative. ""Nigeria.""",http://www.polioeradication.org/InfectedCountries/Nigeria.aspx
Polio,Polio,South Sudan,8.53604,26.79678,9/2013,3,0,Isl,"Global Polio Eradication Initative. ""Polio this week - As of 23 October 2013."" October 23 2013.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
Rubella,Rubella,Fiji,-16.7199,178.065032,8/2011,28,0,Clst,"Nabilivalu Samison. ""Ministry confirms 28 rubella cases."" The Fiji Times Online August 09 2011.",http://www.fijitimes.com/story.aspx?id177275
Rubella,Rubella,Fiji,-17.713371,178.9665012,7/2011,3,0,Clst,"Gurdayal Parijata. ""Rubella outbreak."" The Fiji Times Online July 27 2011.",http://www.fijitimes.com/story.aspx?id176174
Rubella,Rubella,Indonesia,-0.78928,113.92133,10/2011,3,0,Clst,"7th Space. "" Suspected rubella outbreak involving three Indonesians investigated."" October 16 2011.",http://7thspace.com/headlines/397065/suspected_rubella_outbreak_involving_three_indonesians_investigated.html
Rubella,Rubella,New Zealand (Auckland),-39.84846,174.652,8/2011,2,0,Clst,"NZ Herald. ""Medics puzzled by rare case of German measles."" August 19 2011.",http://www.nzherald.co.nz/health/news/article.cfm?c_id204&objectid10745914
Rubella,Rubella,Solomon Islands,-9.64571,160.15619,5/2012,6,0,Clst,"Radio New Zealand International. ""Solomons rubella outbreak prompts vaccination call."" May 9 2012.",http://www.rnzi.com/pages/news.php?opread&id68066
Rubella,Rubella,Spain,41.37681,-4.57031,11/2011-10/2012,58,0,Clst,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,Spain (Aragon),41.04894,-0.13063,3/2012,17,0,Clst,"El Periodico. ""Un brote de rubeola en una guardera adelanta la vacunacin."" April 12 2012.",http://www.elperiodicodearagon.com/noticias/aragon/un-brote-de-rubeola-en-una-guarderia-adelanta-vacunacion_748755.html
Rubella,Rubella,Sweden,60.41385,15.0293,11/2011-10/2012,51,0,Clst,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,U.K.,53.09402,-1.58203,11/2011-10/2012,65,0,Clst,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,U.K. (Hampshire),51.08952,-1.21684,1/2012-7/2012,14,0,Clst,Parents Urged to Get Children Vaccinated After Outbreak of Rubella. This is Hampshire News. September 11 2012.,http://www.thisishampshire.net/news/9921932.Parents_urged_to_get_children_vaccinted_following_outbreak_of_rubella/
Rubella,Rubella,Ukraine (Lviv Region),49.839683,24.029717,1/2011,18,0,Clst,"MIG News. ""     ."" August 2 2011.",http://mignews.com.ua/ru/articles/62089.html
Rubella,Rubella,Japan,35.63944,136.53809,1/2012-12/2012,2353,0,Epd,"Nakata Hiroko ""Rubella outbreak spreading quickly"" The Japan Times February 8 2013.",http://www.japantimes.co.jp/news/2013/02/08/national/rubella-outbreak-spreading-quickly/#.US_EuDCR9dd
Rubella,Rubella,Japan,37.99616,140.05371,1/2013-6/2013,10102,0,Epd,"Aquino Faith. ""Over 10000 cases of Rubella recorded so far in Japan this year."" Japan Daily Press. June 18 2013.",http://japandailypress.com/over-10000-cases-of-rubella-recorded-so-far-in-japan-this-year-1830810
Rubella,Rubella,Japan (Tokyo),35.68853,139.21875,2/2013,133,0,Epd,"Infectious Disease Surveillance Center ""Web edition: infection surveillance spreadsheet report the number of patients reporting disease"" February 29 2013.",http://survey.tokyo-eiken.go.jp/epidinfo/weeklyzensu.do
Rubella,Rubella,Poland,52.50953,16.12793,11/2011-10/2012,5403,0,Epd,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,Poland,53.35931,20.41955,1/2013-12/2013,39122,0,Epd,"Tinder Paul. ""ECDC reports 12096 measles cases in EU last year."" Vaccine News Daily. January 10 2014.",http://vaccinenewsdaily.com/medical_countermeasures/329245-ecdc-reports-12096-measles-cases-in-eu-last-year/
Rubella,Rubella,Romania,46.87521,25.75195,11/2011-10/2012,24272,0,Epd,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,Romania (Salaj),47.20908,23.21219,9/2011-1/2012,1840,0,Epd,"Janta D et al. ""Ongoing rubella outbreak among adolescents in Salaj Romania September 2011January 2012."" Euro Surveillance Vol. 17 No. 7 2012.",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId20089
Rubella,Rubella,Austria,48.18074,15.46875,11/2011-10/2012,10,0,Isl,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,Bulgaria,43.0167,25.92224,11/2011-10/2012,16,0,Isl,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Rubella,Rubella,New Zealand (Northland),-35.579546,173.762405,8/2011,1,0,Isl,"NZ Herald. ""Medics puzzled by rare case of German measles."" August 19 2011.",http://www.nzherald.co.nz/health/news/article.cfm?c_id204&objectid10745914
Rubella,Rubella,Taiwan,23.009781,120.960515,1/2011,1,0,Isl,"Center for Disease Control R.O.C.""Two German measles cases confirmed; Taiwan CDC urges timely vaccination for children."" January 1 2011.",http://www.cdc.gov.tw/ct.asp?xItem32043&ctNode960&mp5
Whooping Cough,Whooping Cough,New Zealand (Canterbury),-43.754227,171.163725,4/2010,15,0,2nd,"Sligo Ljana. ""Outbreak of whooping cough hits Kaikoura."" The Marlborough Express June 23 2010.",http://www.stuff.co.nz/marlborough-express/news/3844090/Outbreak-of-whooping-cough-hits-Kaikoura
Whooping Cough,Whooping Cough,U.S. (South Dakota),43.969515,-99.901813,11/2008,17,0,2nd,"Grant Kelli. ""Whooping Cough Outbreak."" Keloland Television November 05 2008.",http://www.keloland.com/healthbeat/newsdetail6387.cfm?Id076006
Whooping Cough,Whooping Cough,India (Rajasthan),27.023804,74.217933,7/2011,5,1,Clst,"Daily Bhaskar. ""Immunisation drive fares poorly diphtheria cases up."" July 14 2011.",http://daily.bhaskar.com/article/RAJ-JPR-immunisation-drive-fares-poorly-diphtheria-cases-up-2261591.html
Whooping Cough,Whooping Cough,U.S. (California),36.778261,-119.417932,7/2010,5,5,Clst,"Por Agencia EFE. ""Una epidemia de tosferina en California afecta especialmente a los bebs hispanos."" July 15.2010.",http://www.google.com/hostednews/epa/article/ALeqM5g8vdn-gXwY03IVU3cM34NLFVB5bQ
Whooping Cough,Whooping Cough,Afghanistan (Badkhshan),36.73477,70.812,12/2012,350,12,Clst,"Pakistan News Service ""Whooping cough kills 12 children"" December 29 2012.",http://paktribune.com/news/Whooping-cough-kills-12-children-256076.html
Whooping Cough,Whooping Cough,Colombia,4.570868,-73.49992,1/2011-12/2011,14,14,Clst,"""Altamente contagiosa: Alerta en Bogot por rebrote de Tos ferina"" Aporrea July 11 2012.",http://www.aporrea.org/internacionales/n217707.html
Whooping Cough,Whooping Cough,Canada (Yukon Territory),64.28233,-135,4/2012,5,0,Clst,"CBC News. ""Whooping cough outbreak in Yukon."" April 30 2012.",http://www.cbc.ca/news/canada/north/story/2012/04/30/north-whooping-cough-yukon.html
Whooping Cough,Whooping Cough,U.S. (Colorado Phillips County),40.53713,-102.34639,11/2013,14,0,Clst,"Fort Morgan Times. ""Pertussis infections on the rise in northeast Colorado."" December 6 2013.",http://www.fortmorgantimes.com/fort-morgan-local-news/ci_24669544/pertussis-infections-rise-northeast-colorado
Whooping Cough,Whooping Cough,U.S. (Colorado),40.01499,-105.27055,3/2012,37,0,Clst,"Morris Sara. ""Health officials: Boulder has whooping cough outbreak."" Fox 31 Denver April 6 2012.",http://kdvr.com/2012/04/06/health-officials-boulder-has-whooping-cough-outbreak/
Whooping Cough,Whooping Cough,U.S. (Florida),26.1901,-80.36586,4/2012,4,0,Clst,"Local 10. ""Pertussis identified in Broward Co."" April 14 2012.",http://www.local10.com/thats-life/health/Pertussis-identified-in-Broward-Co/-/1717022/10808020/-/lns7waz/-/
Whooping Cough,Whooping Cough,U.S. (Illinois),38.90414,-89.92532,4/2012-5/2012,19,0,Clst,"Donald Elizabeth. ""Another Five Cases of Whooping Cough Reported in Madison County."" Highland News Leader. May 18 2012.",http://www.bnd.com/2012/05/18/2180254/another-five-cases-of-whooping.html
Whooping Cough,Whooping Cough,U.S. (Kansas),38.97167,-95.23525,10/2011,6,0,Clst,"The Associated Press. ""NE Kansas reports 6 cases of whooping cough."" news tribune October 28 2011.",http://www.newstribune.com/news/2011/oct/28/ne-kansas-reports-6-cases-whooping-cough/
Whooping Cough,Whooping Cough,U.S. (Minnesota Isanti County),45.63014,-94.01909,5/2012-7/2012,14,0,Clst,"Hunt Greg. ""Whooping cough is making rounds again in Isanti County."" Isanti County News. July 11 2012.",http://isanticountynews.com/2012/07/11/whooping-cough-is-making-rounds-again-in-isanti-county/
Whooping Cough,Whooping Cough,U.S. (Missouri),37.20896,-93.2923,2/2012,4,0,Clst,"NewsLeader. ""Cases of whooping cough on the rise."" February 28 2012.",http://www.news-leader.com/article/20120228/NEWS01/302280038
Whooping Cough,Whooping Cough,U.S. (Montana Flathead County),48.42415,-114.15315,4/2012-5/2012,36,0,Clst,"Vogt Rebecca. ""Six More Pertussis Cases Confirmed for Flathead County."" NBC Montana. May 17 2012.",http://www.nbcmontana.com/news/31080535/detail.html
Whooping Cough,Whooping Cough,U.S. (Montana),45.78566,-108.43438,5/2012,6,0,Clst,Laurel Resident Among Six Cases of Pertussis. The Laurel Outlook. May 16 2012.,http://www.laureloutlook.com/news/article_91b949f2-9f6e-11e1-ad44-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (Nevada Clark County),36.07956,-115.09405,1/2012-7/2012,22,0,Clst,"Bleakley Caroline. ""Health District Reports 22 Cases of Pertussis."" 8 News Now. July 11 2012.",http://www.8newsnow.com/story/18983109/health-district-reports-22-cases-of-pertussis
Whooping Cough,Whooping Cough,U.S. (New Jersey),40.08213,-74.2097,2/2012,14,0,Clst,"Nee Daniel and Graelyn Brashear. ""14 Cases of Whooping Cough Confirmed in Ocean County."" Toms River Patch February 22 2012.",http://tomsriver.patch.com/articles/14-cases-of-whooping-cough-confirmed-in-ocean-county
